,country,fuel_type,year,1K_tonne_oil_equivalent
4818,Belgium,Other liquid biofuels,2016,0.000
4819,Bulgaria,Other liquid biofuels,2016,0.000
4820,Czechia,Other liquid biofuels,2016,0.000
4821,Denmark,Other liquid biofuels,2016,0.000
4822,Germany (until 1990 former territory of the FRG),Other liquid biofuels,2016,1.602
4823,Estonia,Other liquid biofuels,2016,0.000
4824,Ireland,Other liquid biofuels,2016,0.000
4825,Greece,Other liquid biofuels,2016,0.000
4826,Spain,Other liquid biofuels,2016,0.000
4827,France,Other liquid biofuels,2016,0.000
4828,Croatia,Other liquid biofuels,2016,0.000
4829,Italy,Other liquid biofuels,2016,0.000
4830,Cyprus,Other liquid biofuels,2016,0.000
4831,Latvia,Other liquid biofuels,2016,0.000
4832,Lithuania,Other liquid biofuels,2016,0.000
4833,Luxembourg,Other liquid biofuels,2016,0.051
4834,Hungary,Other liquid biofuels,2016,0.000
4835,Malta,Other liquid biofuels,2016,0.000
4836,Netherlands,Other liquid biofuels,2016,0.000
4837,Austria,Other liquid biofuels,2016,0.000
4838,Poland,Other liquid biofuels,2016,0.000
4839,Portugal,Other liquid biofuels,2016,2.227
4840,Romania,Other liquid biofuels,2016,0.000
4841,Slovenia,Other liquid biofuels,2016,0.000
4842,Slovakia,Other liquid biofuels,2016,0.000
4843,Finland,Other liquid biofuels,2016,0.000
4844,Sweden,Other liquid biofuels,2016,0.000
4845,Iceland,Other liquid biofuels,2016,0.000
4846,Liechtenstein,Other liquid biofuels,2016,:
4847,Norway,Other liquid biofuels,2016,0.000
4848,Switzerland,Other liquid biofuels,2016,:
4849,United Kingdom,Other liquid biofuels,2016,0.000
4850,Montenegro,Other liquid biofuels,2016,0.000
4851,North Macedonia,Other liquid biofuels,2016,0.000
4852,Albania,Other liquid biofuels,2016,0.000
4853,Serbia,Other liquid biofuels,2016,0.000
4854,Turkey,Other liquid biofuels,2016,0.000
4855,Bosnia and Herzegovina,Other liquid biofuels,2016,0.000
4856,Kosovo (under United Nations Security Council Resolution 1244/99),Other liquid biofuels,2016,0.000
4857,Moldova,Other liquid biofuels,2016,0.000
4858,Ukraine,Other liquid biofuels,2016,0.000
4859,Georgia,Other liquid biofuels,2016,0.000
4860,European Union - 27 countries (from 2020),Total,2017,"266,250.363"
4861,European Union - 28 countries (2013-2020),Total,2017,"305,372.298"
4862,Euro area - 19 countries  (from 2015),Total,2017,"213,260.957"
4863,Belgium,Total,2017,"8,515.957"
4864,Bulgaria,Total,2017,"3,091.867"
4865,Czechia,Total,2017,"6,316.771"
4866,Denmark,Total,2017,"3,933.573"
4867,Germany (until 1990 former territory of the FRG),Total,2017,"54,584.037"
4868,Estonia,Total,2017,777.710
4869,Ireland,Total,2017,"3,908.628"
4870,Greece,Total,2017,"4,992.087"
4871,Spain,Total,2017,"28,052.814"
4872,France,Total,2017,"43,007.829"
4873,Croatia,Total,2017,"2,099.925"
4874,Italy,Total,2017,"31,654.020"
4875,Cyprus,Total,2017,678.556
4876,Latvia,Total,2017,"1,015.048"
4877,Lithuania,Total,2017,"1,862.857"
4878,Luxembourg,Total,2017,"1,952.758"
4879,Hungary,Total,2017,"4,288.451"
4880,Malta,Total,2017,193.407
4881,Netherlands,Total,2017,"10,138.922"
4882,Austria,Total,2017,"8,099.028"
4883,Poland,Total,2017,"20,657.084"
4884,Portugal,Total,2017,"5,470.300"
4885,Romania,Total,2017,"5,853.350"
4886,Slovenia,Total,2017,"1,904.523"
4887,Slovakia,Total,2017,"2,539.735"
4888,Finland,Total,2017,"3,912.741"
4889,Sweden,Total,2017,"6,748.385"
4890,Iceland,Total,2017,329.523
4891,Liechtenstein,Total,2017,:
4892,Norway,Total,2017,"3,403.804"
4893,Switzerland,Total,2017,:
4894,United Kingdom,Total,2017,"39,121.935"
4895,Montenegro,Total,2017,233.779
4896,North Macedonia,Total,2017,702.525
4897,Albania,Total,2017,793.879
4898,Serbia,Total,2017,"2,062.256"
4899,Turkey,Total,2017,"26,123.600"
4900,Bosnia and Herzegovina,Total,2017,"1,242.385"
4901,Kosovo (under United Nations Security Council Resolution 1244/99),Total,2017,406.918
4902,Moldova,Total,2017,661.664
4903,Ukraine,Total,2017,"7,227.882"
4904,Georgia,Total,2017,"1,260.412"
4905,European Union - 27 countries (from 2020),Gas oil and diesel oil,2017,"180,262.923"
4906,European Union - 28 countries (2013-2020),Gas oil and diesel oil,2017,"205,769.418"
4907,Euro area - 19 countries  (from 2015),Gas oil and diesel oil,2017,"146,410.779"
4908,Belgium,Gas oil and diesel oil,2017,"6,534.370"
4909,Bulgaria,Gas oil and diesel oil,2017,"1,862.257"
4910,Czechia,Gas oil and diesel oil,2017,"4,246.892"
4911,Denmark,Gas oil and diesel oil,2017,"2,396.814"
4912,Germany (until 1990 former territory of the FRG),Gas oil and diesel oil,2017,"34,283.562"
4913,Estonia,Gas oil and diesel oil,2017,495.056
4914,Ireland,Gas oil and diesel oil,2017,"2,841.484"
4915,Greece,Gas oil and diesel oil,2017,"2,117.001"
4916,Spain,Gas oil and diesel oil,2017,"21,722.867"
4917,France,Gas oil and diesel oil,2017,"32,553.755"
4918,Croatia,Gas oil and diesel oil,2017,"1,481.540"
4919,Italy,Gas oil and diesel oil,2017,"20,473.484"
4920,Cyprus,Gas oil and diesel oil,2017,298.706
4921,Latvia,Gas oil and diesel oil,2017,754.038
4922,Lithuania,Gas oil and diesel oil,2017,"1,453.338"
4923,Luxembourg,Gas oil and diesel oil,2017,"1,538.076"
4924,Hungary,Gas oil and diesel oil,2017,"2,749.133"
4925,Malta,Gas oil and diesel oil,2017,106.328
4926,Netherlands,Gas oil and diesel oil,2017,"5,607.198"
4927,Austria,Gas oil and diesel oil,2017,"6,073.138"
4928,Poland,Gas oil and diesel oil,2017,"13,807.576"
4929,Portugal,Gas oil and diesel oil,2017,"4,094.046"
4930,Romania,Gas oil and diesel oil,2017,"4,129.640"
4931,Slovenia,Gas oil and diesel oil,2017,"1,438.151"
4932,Slovakia,Gas oil and diesel oil,2017,"1,778.937"
4933,Finland,Gas oil and diesel oil,2017,"2,247.244"
4934,Sweden,Gas oil and diesel oil,2017,"3,178.292"
4935,Iceland,Gas oil and diesel oil,2017,168.572
4936,Liechtenstein,Gas oil and diesel oil,2017,:
4937,Norway,Gas oil and diesel oil,2017,"2,122.676"
4938,Switzerland,Gas oil and diesel oil,2017,:
4939,United Kingdom,Gas oil and diesel oil,2017,"25,506.495"
4940,Montenegro,Gas oil and diesel oil,2017,186.782
4941,North Macedonia,Gas oil and diesel oil,2017,535.461
4942,Albania,Gas oil and diesel oil,2017,611.904
4943,Serbia,Gas oil and diesel oil,2017,"1,477.964"
4944,Turkey,Gas oil and diesel oil,2017,"20,010.082"
4945,Bosnia and Herzegovina,Gas oil and diesel oil,2017,976.246
4946,Kosovo (under United Nations Security Council Resolution 1244/99),Gas oil and diesel oil,2017,332.732
4947,Moldova,Gas oil and diesel oil,2017,464.444
4948,Ukraine,Gas oil and diesel oil,2017,"3,456.191"
4949,Georgia,Gas oil and diesel oil,2017,482.694
4950,European Union - 27 countries (from 2020),Motor gasoline,2017,"64,704.464"
4951,European Union - 28 countries (2013-2020),Motor gasoline,2017,"77,308.455"
4952,Euro area - 19 countries  (from 2015),Motor gasoline,2017,"51,681.816"
4953,Belgium,Motor gasoline,2017,"1,431.632"
4954,Bulgaria,Motor gasoline,2017,504.957
4955,Czechia,Motor gasoline,2017,"1,600.258"
4956,Denmark,Motor gasoline,2017,"1,312.176"
4957,Germany (until 1990 former territory of the FRG),Motor gasoline,2017,"17,186.881"
4958,Estonia,Motor gasoline,2017,266.934
4959,Ireland,Motor gasoline,2017,903.536
4960,Greece,Motor gasoline,2017,"2,450.750"
4961,Spain,Motor gasoline,2017,"4,868.260"
4962,France,Motor gasoline,2017,"7,132.445"
4963,Croatia,Motor gasoline,2017,534.386
4964,Italy,Motor gasoline,2017,"7,432.637"
4965,Cyprus,Motor gasoline,2017,371.281
4966,Latvia,Motor gasoline,2017,191.780
4967,Lithuania,Motor gasoline,2017,212.238
4968,Luxembourg,Motor gasoline,2017,300.512
4969,Hungary,Motor gasoline,2017,"1,337.824"
4970,Malta,Motor gasoline,2017,78.993
4971,Netherlands,Motor gasoline,2017,"3,967.041"
4972,Austria,Motor gasoline,2017,"1,504.984"
4973,Poland,Motor gasoline,2017,"4,218.907"
4974,Portugal,Motor gasoline,2017,"1,080.017"
4975,Romania,Motor gasoline,2017,"1,333.077"
4976,Slovenia,Motor gasoline,2017,422.887
4977,Slovakia,Motor gasoline,2017,609.184
4978,Finland,Motor gasoline,2017,"1,269.824"
4979,Sweden,Motor gasoline,2017,"2,181.063"
4980,Iceland,Motor gasoline,2017,141.530
4981,Liechtenstein,Motor gasoline,2017,:
4982,Norway,Motor gasoline,2017,714.051
4983,Switzerland,Motor gasoline,2017,:
4984,United Kingdom,Motor gasoline,2017,"12,603.991"
4985,Montenegro,Motor gasoline,2017,37.701
4986,North Macedonia,Motor gasoline,2017,108.611
4987,Albania,Motor gasoline,2017,96.715
4988,Serbia,Motor gasoline,2017,447.821
4989,Turkey,Motor gasoline,2017,"2,376.536"
4990,Bosnia and Herzegovina,Motor gasoline,2017,200.088
4991,Kosovo (under United Nations Security Council Resolution 1244/99),Motor gasoline,2017,65.774
4992,Moldova,Motor gasoline,2017,167.058
4993,Ukraine,Motor gasoline,2017,"2,062.960"
4994,Georgia,Motor gasoline,2017,563.294
4995,European Union - 27 countries (from 2020),Blended biodiesels,2017,"10,717.076"
4996,European Union - 28 countries (2013-2020),Blended biodiesels,2017,"11,259.823"
4997,Euro area - 19 countries  (from 2015),Blended biodiesels,2017,"8,671.359"
4998,Belgium,Blended biodiesels,2017,381.774
4999,Bulgaria,Blended biodiesels,2017,139.594
5000,Czechia,Blended biodiesels,2017,248.328
5001,Denmark,Blended biodiesels,2017,171.837
5002,Germany (until 1990 former territory of the FRG),Blended biodiesels,2017,"1,811.086"
5003,Estonia,Blended biodiesels,2017,1.511
5004,Ireland,Blended biodiesels,2017,131.104
5005,Greece,Blended biodiesels,2017,163.554
5006,Spain,Blended biodiesels,2017,"1,131.840"
5007,France,Blended biodiesels,2017,"2,584.113"
5008,Croatia,Blended biodiesels,2017,0.000
5009,Italy,Blended biodiesels,2017,"1,028.682"
5010,Cyprus,Blended biodiesels,2017,8.570
5011,Latvia,Blended biodiesels,2017,0.663
5012,Lithuania,Blended biodiesels,2017,61.596
5013,Luxembourg,Blended biodiesels,2017,106.633
5014,Hungary,Blended biodiesels,2017,119.124
5015,Malta,Blended biodiesels,2017,7.368
5016,Netherlands,Blended biodiesels,2017,177.382
5017,Austria,Blended biodiesels,2017,378.882
5018,Poland,Blended biodiesels,2017,428.681
5019,Portugal,Blended biodiesels,2017,235.761
5020,Romania,Blended biodiesels,2017,182.026
5021,Slovenia,Blended biodiesels,2017,20.819
5022,Slovakia,Blended biodiesels,2017,129.903
5023,Finland,Blended biodiesels,2017,310.118
5024,Sweden,Blended biodiesels,2017,756.127
5025,Iceland,Blended biodiesels,2017,13.619
5026,Liechtenstein,Blended biodiesels,2017,:
5027,Norway,Blended biodiesels,2017,462.329
5028,Switzerland,Blended biodiesels,2017,:
5029,United Kingdom,Blended biodiesels,2017,542.747
5030,Montenegro,Blended biodiesels,2017,0.000
5031,North Macedonia,Blended biodiesels,2017,0.125
5032,Albania,Blended biodiesels,2017,78.220
5033,Serbia,Blended biodiesels,2017,0.000
5034,Turkey,Blended biodiesels,2017,63.211
5035,Bosnia and Herzegovina,Blended biodiesels,2017,0.000
5036,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biodiesels,2017,0.000
5037,Moldova,Blended biodiesels,2017,0.000
5038,Ukraine,Blended biodiesels,2017,0.000
5039,Georgia,Blended biodiesels,2017,0.000
5040,European Union - 27 countries (from 2020),Liquefied petroleum gases,2017,"5,835.200"
5041,European Union - 28 countries (2013-2020),Liquefied petroleum gases,2017,"5,909.409"
5042,Euro area - 19 countries  (from 2015),Liquefied petroleum gases,2017,"3,047.854"
5043,Belgium,Liquefied petroleum gases,2017,58.780
5044,Bulgaria,Liquefied petroleum gases,2017,478.865
5045,Czechia,Liquefied petroleum gases,2017,100.430
5046,Denmark,Liquefied petroleum gases,2017,0.000
5047,Germany (until 1990 former territory of the FRG),Liquefied petroleum gases,2017,367.283
5048,Estonia,Liquefied petroleum gases,2017,7.320
5049,Ireland,Liquefied petroleum gases,2017,2.254
5050,Greece,Liquefied petroleum gases,2017,245.906
5051,Spain,Liquefied petroleum gases,2017,57.617
5052,France,Liquefied petroleum gases,2017,70.316
5053,Croatia,Liquefied petroleum gases,2017,79.180
5054,Italy,Liquefied petroleum gases,2017,"1,831.927"
5055,Cyprus,Liquefied petroleum gases,2017,0.000
5056,Latvia,Liquefied petroleum gases,2017,58.284
5057,Lithuania,Liquefied petroleum gases,2017,116.476
5058,Luxembourg,Liquefied petroleum gases,2017,0.694
5059,Hungary,Liquefied petroleum gases,2017,26.449
5060,Malta,Liquefied petroleum gases,2017,0.689
5061,Netherlands,Liquefied petroleum gases,2017,162.997
5062,Austria,Liquefied petroleum gases,2017,11.605
5063,Poland,Liquefied petroleum gases,2017,"2,012.302"
5064,Portugal,Liquefied petroleum gases,2017,40.609
5065,Romania,Liquefied petroleum gases,2017,90.120
5066,Slovenia,Liquefied petroleum gases,2017,15.097
5067,Slovakia,Liquefied petroleum gases,2017,0.000
5068,Finland,Liquefied petroleum gases,2017,0.000
5069,Sweden,Liquefied petroleum gases,2017,0.000
5070,Iceland,Liquefied petroleum gases,2017,0.000
5071,Liechtenstein,Liquefied petroleum gases,2017,:
5072,Norway,Liquefied petroleum gases,2017,7.708
5073,Switzerland,Liquefied petroleum gases,2017,:
5074,United Kingdom,Liquefied petroleum gases,2017,74.209
5075,Montenegro,Liquefied petroleum gases,2017,9.296
5076,North Macedonia,Liquefied petroleum gases,2017,58.134
5077,Albania,Liquefied petroleum gases,2017,7.040
5078,Serbia,Liquefied petroleum gases,2017,132.904
5079,Turkey,Liquefied petroleum gases,2017,"3,522.533"
5080,Bosnia and Herzegovina,Liquefied petroleum gases,2017,64.957
5081,Kosovo (under United Nations Security Council Resolution 1244/99),Liquefied petroleum gases,2017,8.411
5082,Moldova,Liquefied petroleum gases,2017,14.303
5083,Ukraine,Liquefied petroleum gases,2017,"1,633.754"
5084,Georgia,Liquefied petroleum gases,2017,3.076
5085,European Union - 27 countries (from 2020),Blended biogasoline,2017,"2,412.329"
5086,European Union - 28 countries (2013-2020),Blended biogasoline,2017,"2,791.002"
5087,Euro area - 19 countries  (from 2015),Blended biogasoline,2017,"1,883.089"
5088,Belgium,Blended biogasoline,2017,96.749
5089,Bulgaria,Blended biogasoline,2017,26.650
5090,Czechia,Blended biogasoline,2017,59.329
5091,Denmark,Blended biogasoline,2017,43.596
5092,Germany (until 1990 former territory of the FRG),Blended biogasoline,2017,733.446
5093,Estonia,Blended biogasoline,2017,0.960
5094,Ireland,Blended biogasoline,2017,29.610
5095,Greece,Blended biogasoline,2017,0.000
5096,Spain,Blended biogasoline,2017,138.005
5097,France,Blended biogasoline,2017,537.959
5098,Croatia,Blended biogasoline,2017,0.263
5099,Italy,Blended biogasoline,2017,33.061
5100,Cyprus,Blended biogasoline,2017,0.000
5101,Latvia,Blended biogasoline,2017,7.912
5102,Lithuania,Blended biogasoline,2017,8.255
5103,Luxembourg,Blended biogasoline,2017,6.712
5104,Hungary,Blended biogasoline,2017,45.108
5105,Malta,Blended biogasoline,2017,0.000
5106,Netherlands,Blended biogasoline,2017,128.942
5107,Austria,Blended biogasoline,2017,56.020
5108,Poland,Blended biogasoline,2017,176.160
5109,Portugal,Blended biogasoline,2017,2.947
5110,Romania,Blended biogasoline,2017,91.073
5111,Slovenia,Blended biogasoline,2017,4.227
5112,Slovakia,Blended biogasoline,2017,19.561
5113,Finland,Blended biogasoline,2017,78.723
5114,Sweden,Blended biogasoline,2017,87.061
5115,Iceland,Blended biogasoline,2017,2.881
5116,Liechtenstein,Blended biogasoline,2017,:
5117,Norway,Blended biogasoline,2017,28.165
5118,Switzerland,Blended biogasoline,2017,:
5119,United Kingdom,Blended biogasoline,2017,378.673
5120,Montenegro,Blended biogasoline,2017,0.000
5121,North Macedonia,Blended biogasoline,2017,0.000
5122,Albania,Blended biogasoline,2017,0.000
5123,Serbia,Blended biogasoline,2017,0.000
5124,Turkey,Blended biogasoline,2017,82.345
5125,Bosnia and Herzegovina,Blended biogasoline,2017,0.000
5126,Kosovo (under United Nations Security Council Resolution 1244/99),Blended biogasoline,2017,0.000
5127,Moldova,Blended biogasoline,2017,0.000
5128,Ukraine,Blended biogasoline,2017,46.518
5129,Georgia,Blended biogasoline,2017,0.000
5130,European Union - 27 countries (from 2020),Natural gas,2017,"1,523.984"
5131,European Union - 28 countries (2013-2020),Natural gas,2017,"1,523.984"
5132,Euro area - 19 countries  (from 2015),Natural gas,2017,"1,349.380"
5133,Belgium,Natural gas,2017,8.835
5134,Bulgaria,Natural gas,2017,75.015
5135,Czechia,Natural gas,2017,55.782
5136,Denmark,Natural gas,2017,6.382
5137,Germany (until 1990 former territory of the FRG),Natural gas,2017,143.027
5138,Estonia,Natural gas,2017,4.552
5139,Ireland,Natural gas,2017,0.000
5140,Greece,Natural gas,2017,12.790
5141,Spain,Natural gas,2017,114.705
5142,France,Natural gas,2017,112.693
5143,Croatia,Natural gas,2017,4.227
5144,Italy,Natural gas,2017,847.073
5145,Cyprus,Natural gas,2017,0.000
5146,Latvia,Natural gas,2017,0.000
5147,Lithuania,Natural gas,2017,7.825
5148,Luxembourg,Natural gas,2017,0.000
5149,Hungary,Natural gas,2017,8.749
5150,Malta,Natural gas,2017,0.000
5151,Netherlands,Natural gas,2017,58.213
5152,Austria,Natural gas,2017,17.116
5153,Poland,Natural gas,2017,11.133
5154,Portugal,Natural gas,2017,14.676
5155,Romania,Natural gas,2017,0.000
5156,Slovenia,Natural gas,2017,3.268
5157,Slovakia,Natural gas,2017,0.000
5158,Finland,Natural gas,2017,4.607
5159,Sweden,Natural gas,2017,13.316
5160,Iceland,Natural gas,2017,0.000
5161,Liechtenstein,Natural gas,2017,:
5162,Norway,Natural gas,2017,22.954
5163,Switzerland,Natural gas,2017,:
5164,United Kingdom,Natural gas,2017,0.000
5165,Montenegro,Natural gas,2017,0.000
5166,North Macedonia,Natural gas,2017,0.193
5167,Albania,Natural gas,2017,0.000
5168,Serbia,Natural gas,2017,3.566
5169,Turkey,Natural gas,2017,68.894
5170,Bosnia and Herzegovina,Natural gas,2017,1.094
5171,Kosovo (under United Nations Security Council Resolution 1244/99),Natural gas,2017,0.000
5172,Moldova,Natural gas,2017,15.859
5173,Ukraine,Natural gas,2017,28.460
5174,Georgia,Natural gas,2017,211.347
5175,European Union - 27 countries (from 2020),Pure biodiesels,2017,501.443
5176,European Union - 28 countries (2013-2020),Pure biodiesels,2017,501.443
5177,Euro area - 19 countries  (from 2015),Pure biodiesels,2017,63.134
5178,Belgium,Pure biodiesels,2017,0.000
5179,Bulgaria,Pure biodiesels,2017,0.000
5180,Czechia,Pure biodiesels,2017,0.000
5181,Denmark,Pure biodiesels,2017,0.000
5182,Germany (until 1990 former territory of the FRG),Pure biodiesels,2017,5.314
5183,Estonia,Pure biodiesels,2017,0.000
5184,Ireland,Pure biodiesels,2017,0.000
5185,Greece,Pure biodiesels,2017,0.000
5186,Spain,Pure biodiesels,2017,14.534
5187,France,Pure biodiesels,2017,0.000
5188,Croatia,Pure biodiesels,2017,0.329
5189,Italy,Pure biodiesels,2017,0.000
5190,Cyprus,Pure biodiesels,2017,0.000
5191,Latvia,Pure biodiesels,2017,0.000
5192,Lithuania,Pure biodiesels,2017,0.000
5193,Luxembourg,Pure biodiesels,2017,0.000
5194,Hungary,Pure biodiesels,2017,0.000
5195,Malta,Pure biodiesels,2017,0.000
5196,Netherlands,Pure biodiesels,2017,0.000
5197,Austria,Pure biodiesels,2017,41.226
5198,Poland,Pure biodiesels,2017,0.046
5199,Portugal,Pure biodiesels,2017,2.060
5200,Romania,Pure biodiesels,2017,24.133
5201,Slovenia,Pure biodiesels,2017,0.000
5202,Slovakia,Pure biodiesels,2017,0.000
5203,Finland,Pure biodiesels,2017,0.000
5204,Sweden,Pure biodiesels,2017,413.801
5205,Iceland,Pure biodiesels,2017,0.000
5206,Liechtenstein,Pure biodiesels,2017,:
5207,Norway,Pure biodiesels,2017,0.000
5208,Switzerland,Pure biodiesels,2017,:
5209,United Kingdom,Pure biodiesels,2017,0.000
5210,Montenegro,Pure biodiesels,2017,0.000
5211,North Macedonia,Pure biodiesels,2017,0.000
5212,Albania,Pure biodiesels,2017,0.000
5213,Serbia,Pure biodiesels,2017,0.000
5214,Turkey,Pure biodiesels,2017,0.000
5215,Bosnia and Herzegovina,Pure biodiesels,2017,0.000
5216,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biodiesels,2017,0.000
5217,Moldova,Pure biodiesels,2017,0.000
5218,Ukraine,Pure biodiesels,2017,0.000
5219,Georgia,Pure biodiesels,2017,0.000
5220,European Union - 27 countries (from 2020),Biogases,2017,150.012
5221,European Union - 28 countries (2013-2020),Biogases,2017,150.012
5222,Euro area - 19 countries  (from 2015),Biogases,2017,38.901
5223,Belgium,Biogases,2017,0.000
5224,Bulgaria,Biogases,2017,0.000
5225,Czechia,Biogases,2017,0.000
5226,Denmark,Biogases,2017,0.000
5227,Germany (until 1990 former territory of the FRG),Biogases,2017,38.287
5228,Estonia,Biogases,2017,0.000
5229,Ireland,Biogases,2017,0.000
5230,Greece,Biogases,2017,0.000
5231,Spain,Biogases,2017,0.000
5232,France,Biogases,2017,0.000
5233,Croatia,Biogases,2017,0.000
5234,Italy,Biogases,2017,0.024
5235,Cyprus,Biogases,2017,0.000
5236,Latvia,Biogases,2017,0.000
5237,Lithuania,Biogases,2017,0.000
5238,Luxembourg,Biogases,2017,0.000
5239,Hungary,Biogases,2017,0.000
5240,Malta,Biogases,2017,0.000
5241,Netherlands,Biogases,2017,0.000
5242,Austria,Biogases,2017,0.256
5243,Poland,Biogases,2017,0.000
5244,Portugal,Biogases,2017,0.000
5245,Romania,Biogases,2017,0.000
5246,Slovenia,Biogases,2017,0.000
5247,Slovakia,Biogases,2017,0.000
5248,Finland,Biogases,2017,0.334
5249,Sweden,Biogases,2017,111.111
5250,Iceland,Biogases,2017,1.803
5251,Liechtenstein,Biogases,2017,:
5252,Norway,Biogases,2017,10.151
5253,Switzerland,Biogases,2017,:
5254,United Kingdom,Biogases,2017,0.000
5255,Montenegro,Biogases,2017,0.000
5256,North Macedonia,Biogases,2017,0.000
5257,Albania,Biogases,2017,0.000
5258,Serbia,Biogases,2017,0.000
5259,Turkey,Biogases,2017,0.000
5260,Bosnia and Herzegovina,Biogases,2017,0.000
5261,Kosovo (under United Nations Security Council Resolution 1244/99),Biogases,2017,0.000
5262,Moldova,Biogases,2017,0.000
5263,Ukraine,Biogases,2017,0.000
5264,Georgia,Biogases,2017,0.000
5265,European Union - 27 countries (from 2020),Electricity,2017,119.065
5266,European Union - 28 countries (2013-2020),Electricity,2017,134.885
5267,Euro area - 19 countries  (from 2015),Electricity,2017,98.394
5268,Belgium,Electricity,2017,3.818
5269,Bulgaria,Electricity,2017,4.530
5270,Czechia,Electricity,2017,5.751
5271,Denmark,Electricity,2017,2.767
5272,Germany (until 1990 former territory of the FRG),Electricity,2017,13.500
5273,Estonia,Electricity,2017,1.376
5274,Ireland,Electricity,2017,0.640
5275,Greece,Electricity,2017,2.086
5276,Spain,Electricity,2017,4.987
5277,France,Electricity,2017,16.547
5278,Croatia,Electricity,2017,0.000
5279,Italy,Electricity,2017,7.132
5280,Cyprus,Electricity,2017,0.000
5281,Latvia,Electricity,2017,2.372
5282,Lithuania,Electricity,2017,3.130
5283,Luxembourg,Electricity,2017,0.092
5284,Hungary,Electricity,2017,2.064
5285,Malta,Electricity,2017,0.029
5286,Netherlands,Electricity,2017,37.149
5287,Austria,Electricity,2017,1.236
5288,Poland,Electricity,2017,2.279
5289,Portugal,Electricity,2017,0.183
5290,Romania,Electricity,2017,3.280
5291,Slovenia,Electricity,2017,0.075
5292,Slovakia,Electricity,2017,2.150
5293,Finland,Electricity,2017,1.892
5294,Sweden,Electricity,2017,0.000
5295,Iceland,Electricity,2017,1.070
5296,Liechtenstein,Electricity,2017,:
5297,Norway,Electricity,2017,35.770
5298,Switzerland,Electricity,2017,:
5299,United Kingdom,Electricity,2017,15.820
5300,Montenegro,Electricity,2017,0.000
5301,North Macedonia,Electricity,2017,0.000
5302,Albania,Electricity,2017,0.000
5303,Serbia,Electricity,2017,0.000
5304,Turkey,Electricity,2017,0.000
5305,Bosnia and Herzegovina,Electricity,2017,0.000
5306,Kosovo (under United Nations Security Council Resolution 1244/99),Electricity,2017,0.000
5307,Moldova,Electricity,2017,0.000
5308,Ukraine,Electricity,2017,0.000
5309,Georgia,Electricity,2017,0.000
5310,European Union - 27 countries (from 2020),Pure biogasoline,2017,7.615
5311,European Union - 28 countries (2013-2020),Pure biogasoline,2017,7.615
5312,Euro area - 19 countries  (from 2015),Pure biogasoline,2017,0.000
5313,Belgium,Pure biogasoline,2017,0.000
5314,Bulgaria,Pure biogasoline,2017,0.000
5315,Czechia,Pure biogasoline,2017,0.000
5316,Denmark,Pure biogasoline,2017,0.000
5317,Germany (until 1990 former territory of the FRG),Pure biogasoline,2017,0.000
5318,Estonia,Pure biogasoline,2017,0.000
5319,Ireland,Pure biogasoline,2017,0.000
5320,Greece,Pure biogasoline,2017,0.000
5321,Spain,Pure biogasoline,2017,0.000
5322,France,Pure biogasoline,2017,0.000
5323,Croatia,Pure biogasoline,2017,0.000
5324,Italy,Pure biogasoline,2017,0.000
5325,Cyprus,Pure biogasoline,2017,0.000
5326,Latvia,Pure biogasoline,2017,0.000
5327,Lithuania,Pure biogasoline,2017,0.000
5328,Luxembourg,Pure biogasoline,2017,0.000
5329,Hungary,Pure biogasoline,2017,0.000
5330,Malta,Pure biogasoline,2017,0.000
5331,Netherlands,Pure biogasoline,2017,0.000
5332,Austria,Pure biogasoline,2017,0.000
5333,Poland,Pure biogasoline,2017,0.000
5334,Portugal,Pure biogasoline,2017,0.000
5335,Romania,Pure biogasoline,2017,0.000
5336,Slovenia,Pure biogasoline,2017,0.000
5337,Slovakia,Pure biogasoline,2017,0.000
5338,Finland,Pure biogasoline,2017,0.000
5339,Sweden,Pure biogasoline,2017,7.615
5340,Iceland,Pure biogasoline,2017,0.000
5341,Liechtenstein,Pure biogasoline,2017,:
5342,Norway,Pure biogasoline,2017,0.000
5343,Switzerland,Pure biogasoline,2017,:
5344,United Kingdom,Pure biogasoline,2017,0.000
5345,Montenegro,Pure biogasoline,2017,0.000
5346,North Macedonia,Pure biogasoline,2017,0.000
5347,Albania,Pure biogasoline,2017,0.000
5348,Serbia,Pure biogasoline,2017,0.000
5349,Turkey,Pure biogasoline,2017,0.000
5350,Bosnia and Herzegovina,Pure biogasoline,2017,0.000
5351,Kosovo (under United Nations Security Council Resolution 1244/99),Pure biogasoline,2017,0.000
5352,Moldova,Pure biogasoline,2017,0.000
5353,Ukraine,Pure biogasoline,2017,0.000
5354,Georgia,Pure biogasoline,2017,0.000
5355,European Union - 27 countries (from 2020),Other liquid biofuels,2017,1.689
5356,European Union - 28 countries (2013-2020),Other liquid biofuels,2017,1.689
5357,Euro area - 19 countries  (from 2015),Other liquid biofuels,2017,1.689
5358,Belgium,Other liquid biofuels,2017,0.000
5359,Bulgaria,Other liquid biofuels,2017,0.000
5360,Czechia,Other liquid biofuels,2017,0.000
5361,Denmark,Other liquid biofuels,2017,0.000
5362,Germany (until 1990 former territory of the FRG),Other liquid biofuels,2017,1.650
5363,Estonia,Other liquid biofuels,2017,0.000
